datetime,title,up,down
2022.04.14 14:49,기관 개코들 냄새 맡았나보네! [2],2,1
2022.04.14 14:41,공매도 탓 하기전에,2,0
2022.04.14 14:37,공매증권사 보이콧하자! [1],1,0
2022.04.14 14:23,신한투자 매도1위!,5,0
2022.04.14 14:25,주린이 용돈으로,2,0
2022.04.14 14:12,기관 사는거봐라,4,1
2022.04.14 14:11,"평단 622,000 [2]",6,1
2022.04.14 14:05,실적이 대단한가보다,5,1
2022.04.14 14:03,SDI는 장기투자로 갑시다 [1],4,0
2022.04.14 14:01,투자참고내용]기관연속매수하는호재공시 [1],6,1
2022.04.14 13:59,팔고나서 [1],5,0
2022.04.14 14:00,[삭제된 게시물의 답글]오늘종가맞추기 [1],2,0
2022.04.14 13:55,"삼성SDI는,",3,1
2022.04.14 13:49,엘화는 버리고 니들만 가나? [2],5,0
2022.04.14 13:46,공매도 마지노선! [1],1,0
2022.04.14 13:43,지금이 제일 싼 가격대다.무조건 잡아라,2,1
2022.04.14 13:36,공매도배수진쳤다! [1],1,0
2022.04.14 13:31,역시 오후장에 상승 시도중이고 털리지 마... [1],2,1
2022.04.14 13:26,내일,3,0
2022.04.14 13:23,그러게,1,0
2022.04.14 13:08,장투하는입장에서 [3],8,0
2022.04.14 13:05,본전 [7],4,0
2022.04.14 12:35,62 뚫기가 무겁다무거워,6,0
2022.04.14 11:31,겨땀날때는..,2,0
2022.04.14 11:21,다시 내려갈라나..ㅠ [7],5,2
2022.04.14 11:00,삼스디,8,0
2022.04.14 11:00,실적발표 때까지만 버틴다 [4],8,2
2022.04.14 10:54,엉덩이 무겁게!,3,0
2022.04.14 10:51,기관연속매수두종목삼성에스디더존비즈온 [2],9,0
2022.04.14 10:47,외인이 빠지고 기관이 샀다는 것의 의미,3,1
2022.04.14 10:47,615에 팔고 나간다 [3],3,1
2022.04.14 10:39,목표가만 보고 가자..한눈 팔지마라.,6,0
2022.04.14 10:36,여기만 있는 호재있나요?,3,0
2022.04.14 10:28,찔끔 [1],3,0
2022.04.14 10:14,"배터리,반도체 만이 미중러 사이에서 한국...",3,0
2022.04.14 10:05,지금 들어가면 안되겠죠? [2],5,2
2022.04.14 10:04,예상대로 62 터치 시도중..,6,0
2022.04.14 10:00,어제 어떤 형님이 [1],6,0
2022.04.14 09:58,본전 올라카는디 [4],2,0
2022.04.14 09:55,주도주라고 얘기드렸습니다.,4,0
2022.04.14 09:51,나홀로,1,0
2022.04.14 09:51,와우~,1,0
2022.04.14 09:16,푸틴 [1],2,0
2022.04.14 08:35,목표가만 보고 가자 [1],10,2
2022.04.14 08:25,몇년후에 [1],6,0
2022.04.14 08:18,전고체배터리+BMS~생산과 관리까지 독보...,1,0
2022.04.14 08:02,625000에 포지션 변경 ! [1],3,0
2022.04.14 07:48,오늘,2,1
2022.04.14 07:34,법무 외교 통일 국방장관후보자 임명을 보... [1],8,4
2022.04.14 07:00,대형 호재,10,0
2022.04.13 21:44,[삭제된 게시물의 답글]오늘 60에 못판... [1],5,2
2022.04.13 19:01,코미디ㅡ결국 추미애아짐씨가 윤석열이 대... [4],8,5
2022.04.13 19:32,설문조사단에서 왔습니다,2,0
2022.04.13 17:37,좋네! 내일 오르먼 포지션 바꿔야지,3,1
2022.04.13 16:47,오늘 종가 맞춘 기념 앞으로 전망,23,1
2022.04.13 16:42,물타서 ~ [1],6,0
2022.04.13 16:27,실적발표 언제일까요? [1],1,0
2022.04.13 16:07,힘,2,0
2022.04.13 17:42,힘,1,0
2022.04.13 15:50,■ 4월13일 장마감후 매매동향■ [8],49,0
2022.04.13 14:21,"세력형님들,",3,1
2022.04.13 14:08,오늘종가 예상 [1],4,3
2022.04.13 15:55,오늘종가 예상,2,0
2022.04.13 14:05,좋은건가? 아닌가?,5,1
2022.04.13 14:02,상매도운동 그딴게 의미가 있나 [2],3,1
2022.04.13 13:35,양키들중 [1],4,0
2022.04.13 13:22,대박실적 [1],3,1
2022.04.13 13:17,야. 너네 자랑하고 싶움 얼마든지 해~,5,1
2022.04.13 13:11,주식 [2],4,0
2022.04.13 13:10,허허,2,0
2022.04.13 13:03,전재산 몰빵. [1],5,0
2022.04.13 12:38,매도하는 개인 [1],4,0
2022.04.13 11:29,어차피,4,0
2022.04.13 11:22,해경이하나만손대고재맹이는봐주라는데 재맹이...,5,4
2022.04.13 11:16,지금이라도사라,5,1
2022.04.13 11:10,목표가만 보고 가자,2,1
2022.04.13 11:02,메릴린치3만,8,0
2022.04.13 11:01,오~~~,2,0
2022.04.13 10:53,61만 돌파가능성 [3],10,1
2022.04.13 10:35,개가 짖어도 기차는 간다했다,5,1
2022.04.13 10:30,어제 572000 에 들어갔는데 개꿀 [2],2,1
2022.04.13 09:42,크아아,2,0
2022.04.13 09:27,지금 매수 기회 [2],10,1
2022.04.13 09:08,목표가만 보고 가자,5,0
2022.04.13 09:02,1분봉 또 갭!,1,0
2022.04.13 08:59,어제 장막판 외인들,3,1
2022.04.13 07:13,삼성SDI의 호실적 [3],10,2
2022.04.13 07:11,5월 MSCI 리밸런싱 일정 및 편입 편...,1,0
2022.04.13 00:40,나스닥 [3],6,3
2022.04.12 23:02,삼성SDI는 투자에 소극적인게 아니고 방... [3],13,2
2022.04.12 22:23,내일은 [1],3,0
2022.04.12 21:54,이주 Cpi 발표 후 유심히 봐야하는 스... [1],7,1
2022.04.12 21:38,Cpi 8.5 [2],11,0
2022.04.12 19:51,배터리주 다시 간다 [3],14,5
2022.04.12 19:24,본좌 이곳에서 천명한다 [1],10,0
2022.04.12 18:33,또 하나의 호재 [1],11,0
2022.04.12 18:01,■■2년후 다가올 UAM시대 배터리가 대...,3,1
2022.04.12 17:31,닝기리... [1],1,0
2022.04.12 17:10,"호재 뉴스. 테스볼트, ESS 주문량 폭... [3]",27,2
2022.04.12 16:34,006400 삼성 SDI [5],38,1
2022.04.12 16:30,희망의 오늘 장 브리핑해줄게 [4],37,6
2022.04.12 15:48,■ 4월12일 장마감후 매매동향 [2],14,2
2022.04.12 15:34,오늘도 [1],1,0
2022.04.12 15:29,종가는? [1],1,0
2022.04.12 14:36,공매도의 순기능이란 무엇인가!,1,0
2022.04.12 14:34,한달동안 오른거 2~3일이면 제자리,2,0
2022.04.12 14:14,쫄지들말고 [3],5,4
2022.04.12 14:12,주식 초보 입니다 ^^,2,0
2022.04.12 13:58,ㅋㅋㅋㅋㅋ 수고하고,6,1
2022.04.12 13:43,키움 파는거모니 개미 많이털리네,4,2
2022.04.12 13:23,광산개발이 급선무 [1],4,0
2022.04.12 12:51,금감윈에 신고 불법공매도!,2,0
2022.04.12 12:48,이거 참~~ [2],8,0
2022.04.12 12:30,조옷가으트은,2,1
2022.04.12 12:28,에스디아이여~,2,1
2022.04.12 12:22,리딩방의 실체 ㅋㅋ [3],6,0
2022.04.12 12:10,국장에 배터리말고 뭐잇나,2,1
2022.04.12 11:27,삼성SDI [1],3,2
2022.04.12 11:13,70까지 존버 [3],12,2
2022.04.12 11:15,70까지 존버,5,1
2022.04.12 11:04,60은 앞으로 없다,3,1
2022.04.12 10:59,60에 못턴 개미만 짱나겠누 [1],1,0
2022.04.12 10:58,주식 초보 입니다 ^^ [2],2,0
2022.04.12 10:58,기관 차익실현,1,0
2022.04.12 10:58,609000원에 던진,3,0
2022.04.12 10:55,개 조터레기네 이건 뭐,1,0
2022.04.12 10:52,40 중반올라나 ㅋㅋ,1,0
2022.04.12 10:51,속보 Ess 시장 점유율 상승. [1],7,0
2022.04.12 10:32,엔솔보단 선방하네... [2],1,0
2022.04.12 10:07,나는털엇다,2,0
2022.04.12 10:04,"단독] 대만 최대 시멘트社, 삼성SDI ...",5,0
2022.04.12 10:02,지금,2,0
2022.04.12 09:31,코스피 1800시대 가즈아,3,1
2022.04.12 09:27,전량 환불해주세요,2,1
2022.04.12 09:25,잘못했어용 ㅇ흐아어어어엉,2,0
2022.04.12 09:24,빨리 던져주세요 [1],4,1
2022.04.12 09:01,오늘 종가 59만 원,4,1
2022.04.12 00:13,원래 한계단씩 오를때..,2,1
2022.04.12 00:04,내일도....,6,4
2022.04.11 23:44,●삼성그룹주 바닥인가? 분석 참고해보세요...,1,0
2022.04.11 23:03,실적 기대,2,0
2022.04.11 20:44,5월 MSCI 리밸런싱 일정 및 편입 편...,1,0
2022.04.11 19:36,2차전지주는 이제 실적주... [1],11,1
2022.04.11 18:13,이넘은 이러다가도 [1],9,2
2022.04.11 17:59,매수리포트내고 공매도! [1],4,0
2022.04.11 17:37,베터리 3사중!! [1],8,1
2022.04.11 17:31,공매도 타도,3,0
2022.04.11 15:48,■ 4 월11일 장마감후 매매동향 [1],16,3
2022.04.11 14:46,목요일이랑 그림똑같이 그리느라 고생한다,5,1
2022.04.11 14:12,하락할 이유 없다,5,1
2022.04.11 14:14,하락할 이유 많다 [1],5,2
2022.04.11 13:39,망한거 같은데 [2],5,2
2022.04.11 13:23,주식처음 하나? [3],9,2
2022.04.11 13:15,주식 초보 입니다 ^^ [3],2,1
2022.04.11 13:02,희한한,5,0
2022.04.11 12:22,"[속보] 테슬라 중국 3월판매! 65,8...",3,1
2022.04.11 12:09,1분봉 고의로 갭띄우고 공매도치네,1,0
2022.04.11 12:08,진짜 설마 삼스디를 단타로,2,1
2022.04.11 12:01,내려갈 때마다 사모으고 있는데...,2,1
2022.04.11 11:44,삼스디는 ㄹㅇ 연금이네 ㅋㅋㅋㅋㅋ,3,1
2022.04.11 11:26,결국 [1],5,2
2022.04.11 11:20,공매도 [1],2,0
2022.04.11 11:10,58만 오면 더 타야겠다 [1],4,3
2022.04.11 10:51,개나소나 정신병자들 무슨 증권사라고,2,1
2022.04.11 10:50,이제,1,0
2022.04.11 10:50,다울투자증권 ㅂ..ㅅ..은,1,0
2022.04.11 10:38,60.4 평단 80주 [2],2,1
2022.04.11 10:12,장 초반 지수 밀리는 핑계로 [1],6,2
2022.04.11 10:09,탈출합니다.,4,3
2022.04.11 09:58,오늘은 [1],5,1
2022.04.11 09:45,삼스디 ess 호주 시장 진출,10,1
2022.04.11 09:14,"테슬라, 2년동안 신공장 5~10개 짓는...",1,0
2022.04.11 09:12,결국 60만 못뚫고 주저 앉네,3,0
2022.04.11 09:05,ㅋㅋㅋㅋㅋ,1,0
2022.04.11 00:15,10일코로나 확진자 10만명 이하 예상,6,0
2022.04.10 23:07,"""돌아온 외인기관 2차전지 집중 매수 (...",13,0
2022.04.10 20:19,"분할 매도로 대응 할필요 없다 , 내...",2,1
2022.04.10 18:03,올해 호재 개많네 일단 공장증설부터,12,2
2022.04.10 21:49,초고수가 가르쳐주면 들어라 [1],9,0
2022.04.10 17:15,다음주 주간 일정 중요하니 체크들해요,18,0
2022.04.10 16:47,만약 진짜 세계최초 삼스디가 전고체 상용... [7],4,0
2022.04.10 07:53,월요일에 오를까요? [2],7,0
2022.04.09 22:49,담주엔 70구경좀 ㅠ [2],9,0
2022.04.09 21:00,5월 MSCI 리밸런싱 일정 및 편입 편...,1,0
2022.04.09 17:09,푸틴ㅡ결국 측근에의해서 암살될듯ㅡ히틀러 ... [2],16,5
2022.04.09 12:51,큰 수혜 삼성 sdi의 헝가리 공장의미. [3],24,4
2022.04.09 12:34,게임체인저 전고체 기술검증 단계 돌입-상... [3],13,0
2022.04.09 11:05,LG에너지솔루션 보호예수물량 해제 [3],14,0
2022.04.09 10:49,검사들한테 리모트컨트롤지시ㅡ내너희들에게 ...,4,1
2022.04.09 14:22,아니 mano형 삼스디 그래서 46에,2,1
2022.04.09 09:32,1분기 실적발표 언제나나요? [1],4,1
2022.04.09 09:04,확실한 건 [1],11,1
2022.04.08 18:19,생각잘혀라ㅡㅡ시세보다싼거ㅈ우선의심!,3,2
2022.04.08 17:42,실적발표가 [2],1,0
2022.04.08 16:56,폴더폰에서 스마트폰으로 변했듯 ㅋㅋ [8],50,4
2022.04.08 16:34,ch150 개소리 [1],5,0
2022.04.08 16:14,참 개욱기는게 [6],27,4
2022.04.08 16:08,그림을 이렇게 이쁘게 만들수있나. [3],41,3
2022.04.08 15:45,■ ☆ 매매동향,12,0
2022.04.08 15:43,이번주 간단히 삼스디 브리핑 해줄게 형들 [2],32,5
2022.04.08 15:39,매매동향 (양매수 무시 못한당께롱),4,0
2022.04.08 15:20,3시이후 세력들 60.1에서 조절하는거보...,11,0
2022.04.08 14:51,가세연이 대선 내내 정권교체 아무도 부...,5,3
2022.04.08 14:32,5일선이탈만 없으면된다고,7,0
2022.04.08 14:25,삼디가자,2,0
2022.04.08 14:15,엘화에서 왔어요 [1],4,0
2022.04.08 13:57,2차전지가 견고하구만‥,4,1
2022.04.08 13:53,일단 100만 넘어가자,7,0
2022.04.08 13:53,담주 실적공시 예정 기사,7,0
2022.04.08 13:47,우크라이나 종전되면 75만 간다 [2],6,2
2022.04.08 13:38,종가에,1,0
2022.04.08 13:09,푸틴 '사망' 이런 기사 조만간 뜬다,6,0
2022.04.08 13:07,결국 푸틴 측근에 의해서1026암살되긋...,7,0
2022.04.08 13:04,액분 하면안된다 [1],4,0
2022.04.08 12:52,[시장조성자질 위선할때가 최고의기회],1,0
2022.04.08 12:41,손해가3조원! 허걱♥ㅡ1억4천만분 곱하기... [1],2,1
2022.04.08 12:19,불법공매도 신고하자!,1,0
2022.04.08 12:17,기관연속매수↑호재공시발표계속↑우상향시작 ... [2],9,2
2022.04.08 12:17,액면분할 [2],5,1
2022.04.08 12:09,경축 기가텍사스 자체배터리 생산!,1,0
2022.04.08 11:54,■ ☆ 공매도 물량이 60만원선까지 쌓여... [2],6,0
2022.04.08 11:23,"오늘은 60 뚫고, [1]",6,0
2022.04.08 10:48,어제 오늘 너무 노골적으로 털어먹네,4,1
2022.04.08 10:45,동생아우,2,0
2022.04.08 09:58,지수가 쳐박으니 힘이없네..,3,0
2022.04.08 09:57,효자 된 ‘원통형 전지’… K-배터리 실... [1],3,0
2022.04.08 09:37,ㅋㅋ세력형들 개미 꼬시기 재밌네 [2],9,1
2022.04.08 09:23,가자가자,2,0
2022.04.08 09:21,거래량 뭐냐... [2],2,0
2022.04.08 09:10,어제 그저께까지 잘버텼당 ㅎ,5,0
2022.04.08 09:09,큰폭상승 예상됨 [2],9,0
2022.04.08 09:02,100만 고지 넘어서자,7,0
2022.04.08 08:53,풀매수 [2],7,0
2022.04.08 07:35,어젠 잘버텼다,9,0
2022.04.08 06:59,오늘,8,0
2022.04.08 06:53,주식 초보입니다 [2],7,1
2022.04.08 06:32,오늘에 날씨 화창~~^^,7,0
2022.04.08 06:54,오늘에 날씨 화창~~^^,2,0
2022.04.08 04:55,[삭제된 게시물의 답글]나스닥 폭락,10,1
2022.04.07 22:15,삼성SDI 과도한 저평가 영역 [1],7,4
2022.04.07 19:03,아니 mano형님 그래서 삼스디 46에,5,0
2022.04.07 18:32,역시 삼디 주주들 노련햐 [1],6,0
2022.04.07 18:08,황당한 상황 [6],31,3
2022.04.07 18:07,삼스디 이제 들어오신 분들은 모르시겠지만 [1],7,0
2022.04.07 17:39,시간외~~^^ [2],7,0
2022.04.07 17:30,오늘 578에 매도한 흑우있냐? [6],5,0
2022.04.07 16:42,LG에너지솔루션 영업이익 개선 원인~ [2],8,0
2022.04.07 16:34,고려대안암골호랑이 야들웃긴다 입학허가취소... [1],5,3
2022.04.07 16:25,LG에너지솔루션 실적발표로 시외가 상승 ... [6],16,2
2022.04.07 15:45,딱 공매도 [1],3,0
2022.04.07 15:08,오늘 공매단가는,4,1
2022.04.07 15:03,삼싱,1,0
2022.04.07 15:00,예언 하나 알려줌,5,1
2022.04.07 14:53,내일은 오르겠지 [1],5,1
2022.04.07 14:53,외계인들 왜 갑자기 매수전환?,2,1
2022.04.07 14:04,그런데 예전부터 궁금했던건대 흑우가 뭐에... [2],1,0
2022.04.07 13:57,양전가자,2,0
2022.04.07 13:54,이제,2,0
2022.04.07 13:47,지독하게 털어먹고 올리네.. [5],11,0
2022.04.07 13:45,삼성 sdi 양극재 납품하는 회사중 시총... [1],1,0
2022.04.07 13:44,늦은 장에,3,0
2022.04.07 13:38,57만원대오면,1,0
2022.04.07 13:27,그려 이렇게,3,0
2022.04.07 12:18,존버.... [1],11,2
2022.04.07 11:50,58.2에 매도 나오는거 누가 다 받아먹... [1],5,1
2022.04.07 11:43,불법공매도 금감원 신고하자!,3,0
2022.04.07 11:16,주워 담아라 [1],3,2
2022.04.07 11:15,금일 오전 조정,2,1
2022.04.07 11:01,너무 공매도 놈들때문에 너무 열받지 마세... [1],3,0
2022.04.07 10:47,거래량 다죽었다,6,1
2022.04.07 10:18,금감원에 민원하나씩 !,2,1
2022.04.07 10:13,니들 개미털기 어쩌고패턴이어쩌고하는데,2,0
2022.04.07 10:00,ckxm형은 보쇼 [2],9,0
2022.04.07 09:58,1분봉 갭은 메꿔라,2,0
2022.04.07 09:52,두고보세요 [1],2,1
2022.04.07 09:42,금감원 신고하자,1,0
2022.04.07 09:24,오르는건 찔끔 찔끔.내리는건 한방!,1,0
2022.04.07 09:23,그래 좀 천천히 가자 [2],1,0
2022.04.07 09:22,불법공매도 신고하자!,1,0
2022.04.07 09:02,쫄지말고 홀딩 [1],3,0
2022.04.07 07:14,[삭제된 게시물의 답글]여기 차트 볼줄 ...,8,1
2022.04.06 22:18,지금 베터리주 저점이다 [3],9,4
2022.04.06 21:02,5일선타고 잘가고 있는데 [1],4,3
2022.04.06 20:19,에코프로비엠 이랑 같이 전고체 한다던데 ... [1],3,1
2022.04.06 20:08,방어 잘해나가고 있군요,6,3
2022.04.06 18:35,테슬라도 또 700대에서 안사고 1000... [1],2,0
2022.04.06 15:32,오늘도 버티느라 수고했다 형들 브리핑해줄... [20],85,13
2022.04.06 15:33,오늘도 버티느라 수고했다 형들 브리핑해줄...,3,0
2022.04.06 18:25,오늘도 버티느라 수고했다 형들 브리핑해줄... [1],8,0
2022.04.06 15:31,선방함,5,0
2022.04.06 14:09,삼디 [5],9,0
2022.04.06 14:07,내일 fomc에때문에 [1],3,1
2022.04.06 13:58,2차 전지,2,0
2022.04.06 12:08,원래 삼디는 오를때 그림없이올려 [2],10,1
2022.04.06 11:59,성격 급한사람 코인으로 가라 아님 경마장 [1],2,1
2022.04.06 11:05,핫,1,0
2022.04.06 10:56,와 진짜 콘크리트가 따로없네 ㅋㅋㅋㅋㅋㅋ [1],12,3
2022.04.06 10:45,삼스디 4월 수급 모멘텀 정리.,15,2
2022.04.06 10:37,응 물린개미들안털려 [1],7,1
2022.04.06 10:27,오늘 8만원 폭락한다고 한시키 [3],4,0
2022.04.06 10:12,그래량만 붙어주면 땡큐,1,0
2022.04.06 10:05,삼스디 주차트를 봐 [1],16,2
2022.04.06 10:01,와 오늘은 조정 줄줄알았는데? [1],6,0
2022.04.06 10:10,아침에 조정했지요? ㅋ,1,0
2022.04.06 09:59,슈팅임박 [1],9,0
2022.04.06 09:56,밧데리3대장중에,4,0
2022.04.06 09:48,우크라이나 전쟁,1,0
2022.04.06 09:39,"美당국, 엘솔배터리 화재 전면조사. [1]",8,1
2022.04.06 09:36,답답이들아 [3],9,1
2022.04.06 09:33,오늘 방향성 잡는지 봐야함요,1,0
2022.04.06 09:33,양전 고마워,1,0
2022.04.06 09:32,양전,3,0
2022.04.06 09:24,골드크로스임박.,15,0
2022.04.06 09:24,이걸 끌어올린다고??,4,0
2022.04.06 09:23,1분기 실적발표때까지,3,0
2022.04.06 08:48,주가 [1],1,0
2022.04.06 08:29,전기차 개박살 리콜 [2],5,3
2022.04.06 08:27,일마너인간하나땜시집안이온통쑥밭되었다아직도... [1],3,2
2022.04.06 08:18,사람은인성이 좋아야말년이 좋은기라퇴임한달...,2,1
2022.04.06 08:14,[특징주] 삼성SDI '테슬라 급등' 훈... [1],2,1
2022.04.06 07:51,갈놈은 간다.,7,1
2022.04.06 07:16,증권가 분석,5,4
2022.04.06 00:57,내일 디져따...,6,4
2022.04.06 00:17,와 LG엔솔 개폭락할때 삼스는 버티고 있... [1],2,1
2022.04.05 22:31,맘뽀를 올바르게써야 손주가 잘된다임마 [3],15,12
2022.04.05 19:52,4~5월 증시전망 [1],6,2
2022.04.05 19:49,5월 bmw 3 중국 출시,5,0
2022.04.05 19:38,수급을보면서느끼는점 [4],2,0
2022.04.05 18:53,30만원대 오면 산다면서 못산애들 우짜누 [2],3,1
2022.04.05 18:28,진짜 저번에 그 sdi 콕 찝어서 기사낸... [1],16,0
2022.04.05 18:24,게임 체인저 전고체 배터리가 [2],9,2
2022.04.05 18:17,[삭제된 게시물의 답글]낼 최소 8만 떨...,8,0
2022.04.05 18:32,[삭제된 게시물의 답글][삭제된 게시물의...,4,0
2022.04.05 17:24,삼성SDI와 SK이노베이션 게시판의 차이... [2],25,2
2022.04.05 16:46,오늘도 버티느라 고생했다 형들 브리핑해줄... [9],48,7
2022.04.05 16:32,☆ 외인 기관은 오늘 무슨 종목에 몰...,10,0
2022.04.05 16:30,돈없어서 481000 에 1주 [1],1,0
2022.04.05 16:29,"종합지수는 인플레이션, 장 단기 금리 역... [6]",38,0
2022.04.05 16:16,동그라미,1,0
2022.04.05 16:09,정치글좀 쓰지마라 OOO아,3,0
2022.04.05 16:07,현찰로 돈지급했다고 한게 엉뚱한 사람 화... [3],3,2
2022.04.05 15:38,60만 버티자 했는데,3,1
2022.04.05 15:32,대놓고 60만 맞춘가봐 ㅎㅎ,2,0
2022.04.05 15:20,3시 10분 -20분 10분간 [3],10,3
2022.04.05 15:08,언제... [5],1,0
2022.04.05 14:50,엣.줄줄다빼나..참매물...공매도가.. [1],1,0
2022.04.05 14:49,4월8일 kb 2차전지 etf 자금들어온... [1],4,2
2022.04.05 14:38,머야,1,0
2022.04.05 14:31,미래에셋 OOO들,2,1
2022.04.05 14:26,엘지솔루선 똥구멍도못따라가네.엣60도,2,0
2022.04.05 14:21,키움증권 사러 가자,1,0
2022.04.05 14:01,매물이많네..길목에서.팔아잿기네..,2,0
2022.04.05 13:48,주식 초보 입니다 ^^ [2],3,0
2022.04.05 13:42,글들보니 답답하네요 [2],8,2
2022.04.05 13:33,일관성 없는 것들,1,0
2022.04.05 13:23,자연스럽게,1,0
2022.04.05 13:05,평단가 613000원 ㅠ [3],5,3
2022.04.05 13:20,평단가 613000원 ㅠ [2],9,0
2022.04.05 12:43,[삭제된 게시물의 답글]어제종가로 회귀한...,11,0
2022.04.05 12:39,아직도 -7로다ㅜㅜ [1],1,0
2022.04.05 12:05,역시 기대했던대로 올라가네 [1],2,1
2022.04.05 11:26,스텔란티스제외,11,0
2022.04.05 11:20,1ㅡ2달안에 스텔란티스 합작부지 발표나고...,9,0
2022.04.05 11:20,섭섭하네,5,0
2022.04.05 11:18,팔자,1,0
2022.04.05 11:06,천천히 기다려봐라 푼돈 그만 먹고,2,0
2022.04.05 10:52,촐랑대는 놈들 투성이구만 [1],6,0
2022.04.05 10:52,역시 개미들 아무리 사봤자 의미없고 [1],3,0
2022.04.05 10:39,종토방에서 가장 멍청한 주식 투자자들이란,1,0
2022.04.05 10:32,60만원 안착만해라....,1,0
2022.04.05 10:31,잘 버텼지 형들? [1],12,0
2022.04.05 10:20,역쉬~~~,2,0
2022.04.05 10:14,투자참고】삼성에서 인수m&a매각 [1],3,2
2022.04.05 10:13,형님들 평단 53700 계속 들고있을까요... [5],4,1
2022.04.05 10:09,니가 짱이구나 니가 물분 안 하고 짱 먹...,1,0
2022.04.05 10:08,74층 일권이형인데 [2],3,0
2022.04.05 10:04,100만원 [1],5,1
2022.04.05 10:02,70만,1,0
2022.04.05 09:52,서로에게 단타는 좋을게 없습니다,4,0
2022.04.05 09:52,골드크로스 진입 직전 [4],10,0
2022.04.05 09:52,72 [2],4,0
2022.04.05 09:47,힘좋네!^^ [1],2,0
2022.04.05 09:46,100만 가능?,2,0
2022.04.05 09:36,이번달 실적발표 [1],3,0
2022.04.05 09:17,이글 잘봐둬라 ㅋㅋㅋㅋ,4,0
2022.04.05 09:17,삼스디 차트를 보자. [1],5,0
2022.04.05 09:14,외인 들어온다...됐다,1,0
2022.04.05 09:10,삼디 [2],1,0
2022.04.05 09:08,오늘은 삼스디에게 의미가큰 날 [1],8,0
2022.04.05 09:01,힘조타!,2,0
2022.04.05 08:57,오늘 610000 돌파,1,0
2022.04.05 08:54,오늘.,1,0
2022.04.05 08:50,가즈아 !!!,1,0
2022.04.05 08:47,내판단은 틀리지 않는다,3,0
2022.04.05 08:47,합작사 ㅇㅇ [2],3,0
2022.04.05 08:21,리콜 리콜 [3],1,0
2022.04.05 07:54,오늘 삼디 대박인 날이다 ㅋㅋㅋㅋ [2],14,3
2022.04.05 07:22,나스닥 폭등 + 주도주 [2],11,1
2022.04.05 07:14,☆ 미국 테슬라 약 +6% 상승,5,1
2022.04.05 07:06,설래발~~,4,0
2022.04.05 04:42,오늘 드디어,12,0
2022.04.04 23:59,폭스바겐 리콜 삼디와무관 [1],7,0
2022.04.04 22:07,2022년 [1],5,2
2022.04.04 21:57,삼성sdi 기술적분석 [1],3,0
2022.04.04 20:59,Mano 본좌는 그래서 45만원까지 벌리... [3],1,0
2022.04.04 20:33,리콜? 배터리문제 아니라고 발표 되었는데... [3],15,3
2022.04.04 20:16,삼스디 헝가리 오르반총리 연임 의미 및 ... [3],14,1
2022.04.04 22:44,코스피에 암흑의 기운이 오고 있다.,1,0
2022.04.04 19:44,버티느라 수고했다 형들 브리핑해줄게. [8],52,6
2022.04.04 19:27,오오,4,1
2022.04.04 19:03,뿌듯합니다 [1],2,1
2022.04.04 18:06,18시 2분 뉴스~ 스텔란티스 JV 상반... [2],20,0
2022.04.04 17:36,안티들 설레발 친거 치곤 별로 안떨어졌네 [1],13,1
2022.04.04 17:13,삼성SDI 전망 밝다 [2],35,3
2022.04.04 16:57,clau**** 어디 계신감 [2],8,1
2022.04.04 16:37,코로나 시국에도 장사 잘했습니다 ㅋㅋ [8],42,2
2022.04.04 16:42,[삭제된 게시물의 답글]오늘 승자는,1,0
2022.04.04 16:16,응~ 리콜 된거 삼성SDI 탓 아니죠~,6,1
2022.04.04 16:14,오늘 수급 추이 [2],10,0
2022.04.04 15:46,폭스 내부 팩트 [2],18,0
2022.04.04 15:43,화제(화재)의 종목,1,0
2022.04.04 15:40,이번정권에 물갈이 되겠다 [2],9,0
2022.04.04 15:38,저번주 금욜 시외 하이브리드 리콜,2,0
2022.04.04 15:36,털린 흑우있습니까?? [3],15,1
2022.04.04 15:21,보합 렛츠기릿 맨,4,0
2022.04.04 15:12,더러운 공매도세력,1,0
2022.04.04 14:58,보합마감? [1],3,1
2022.04.04 14:54,이걸 끌어올리네,7,1
2022.04.04 14:49,밧데리 화재 [2],2,0
2022.04.04 14:48,지수는오르는데.줄..빼는이유가뭔가..개미...,3,0
2022.04.04 14:23,이번주 60만원 [3],9,1
2022.04.04 14:10,이제 주가는 저점이다,2,0
2022.04.04 14:01,속보 헝가리 오르반 4연임 성공,2,1
2022.04.04 13:55,[삭제된 게시물의 답글]삼성SDI는 폭스...,2,0
2022.04.04 13:51,오후 장보며 수급 설명해준다. [1],7,1
2022.04.04 13:46,진짜 내가 형같아서 하는 조언이야~ [1],5,2
2022.04.04 13:44,개미만 털리고 [1],4,0
2022.04.04 13:43,"속보 테슬라 2030년 목표가 $25,0...",1,0
2022.04.04 13:42,대단하다 다 뚫고 올라왔네,4,1
2022.04.04 13:39,주목,3,0
2022.04.04 13:36,폭바 시키들 망해라. 기레기도 같이.,1,0
2022.04.04 13:34,누가 금요일에 시외가로 57만원에 손절했... [1],1,0
2022.04.04 13:26,3사중 웃는 곳은 SDI뿐~! (기사),5,0
2022.04.04 13:25,골드크로스 임박 기관 들어오는중 [1],2,0
2022.04.04 13:16,금요일 시간외로 57만원에 손절한 개미들...,2,1
2022.04.04 13:13,누누이 얘기하지만 지들끼리 북치고 장구치... [1],2,1
